Vehicle ID,State,Country,Location,Repair,Reason,YEAR,Make,Body Type
1.47E+15,Oklahoma,United States,"Oklahoma, United States",Windshield replacement,Crack,2019,Chevrolet Silverado,1500 LD 4WD Double Cab LT w/1LT
1.48E+15,Oklahoma,United States,"Oklahoma, United States",Tire repair,Flat- reparable,2019,Chevrolet Silverado,1500 LD 4WD Double Cab LT w/1LT
1.48E+15,Oklahoma,United States,"Oklahoma, United States",Tire replacement,Flat- hole not reparable,2019,Chevrolet Silverado,1500 LD 4WD Double Cab LT w/1LT
1.49E+15,Oklahoma,United States,"Oklahoma, United States",Tire repair,Flat- reparable,2019,RAM,"1500 Classic SLT 4X2 Crew Cab 6'4"" Box"
1.49E+15,Oklahoma,United States,"Oklahoma, United States",Tire replacement,Flat- hole not reparable,2019,RAM,"1500 Classic SLT 4X2 Crew Cab 6'4"" Box"
1.5E+15,Oregon,United States,"Oregon, United States",Tire replacement,Flat- hole not reparable,2016,RAM,"1500 4WD Quad Cab 140.5"" SLT"
1.51E+15,Oregon,United States,"Oregon, United States",Battery replacement,Dead battery,2017,Chevrolet Silverado,"1500 4WD Double Cab 143.5"" LT w/1LT"
1.51E+15,Oregon,United States,"Oregon, United States",Tire replacement,Flat- hole not reparable,2017,Chevrolet Silverado,"1500 4WD Double Cab 143.5"" LT w/1LT"
1.51E+15,Oregon,United States,"Oregon, United States",Windshield replacement,Crack,2017,Chevrolet Silverado,"1500 4WD Double Cab 143.5"" LT w/1LT"
1.52E+15,Pennsylvania,United States,"Pennsylvania, United States",Battery replacement,Dead battery,2016,RAM,"1500 4WD Quad Cab 140.5"" SLT"
1.52E+15,Pennsylvania,United States,"Pennsylvania, United States",Brake line replacement,Corrosion,2016,RAM,"1500 4WD Quad Cab 140.5"" SLT"
1.52E+15,Pennsylvania,United States,"Pennsylvania, United States",Cab corner panel,Rust,2016,RAM,"1500 4WD Quad Cab 140.5"" SLT"
1.52E+15,Pennsylvania,United States,"Pennsylvania, United States",Fender replacement,Rust,2016,RAM,"1500 4WD Quad Cab 140.5"" SLT"
1.52E+15,Pennsylvania,United States,"Pennsylvania, United States",Fuel tank,Hole,2016,RAM,"1500 4WD Quad Cab 140.5"" SLT"
1.52E+15,Pennsylvania,United States,"Pennsylvania, United States",Shocks,Rust,2016,RAM,"1500 4WD Quad Cab 140.5"" SLT"
1.52E+15,Pennsylvania,United States,"Pennsylvania, United States",Struts,Rust,2016,RAM,"1500 4WD Quad Cab 140.5"" SLT"
1.52E+15,Pennsylvania,United States,"Pennsylvania, United States",Tire repair,Flat- reparable,2016,RAM,"1500 4WD Quad Cab 140.5"" SLT"
1.52E+15,Oregon,United States,"Oregon, United States",Windshield replacement,Crack,2018,RAM,"1500 SLT 4X2 Quad Cab 6'4"" Box"
1.53E+15,Pennsylvania,United States,"Pennsylvania, United States",Struts,Rust,2016,RAM,"1500 4WD Quad Cab 140.5"" SLT"
1.54E+15,Pennsylvania,United States,"Pennsylvania, United States",Fender replacement,Rust,2017,Chevrolet Silverado,"1500 4WD Double Cab 143.5"" LT w/1LT"
1.54E+15,Pennsylvania,United States,"Pennsylvania, United States",Fuel tank,Corrosion,2017,Chevrolet Silverado,"1500 4WD Double Cab 143.5"" LT w/1LT"
1.54E+15,Pennsylvania,United States,"Pennsylvania, United States",Tire repair,Flat- reparable,2017,Chevrolet Silverado,"1500 4WD Double Cab 143.5"" LT w/1LT"
1.54E+15,Pennsylvania,United States,"Pennsylvania, United States",Wheel Arch,Rust,2017,Chevrolet Silverado,"1500 4WD Double Cab 143.5"" LT w/1LT"
1.55E+15,Pennsylvania,United States,"Pennsylvania, United States",Wheel Arch,Rust,2017,Chevrolet Silverado,"1500 4WD Double Cab 143.5"" LT w/1LT"
1.56E+15,Pennsylvania,United States,"Pennsylvania, United States",Wheel Arch,Rust,2017,Chevrolet Silverado,"1500 4WD Double Cab 143.5"" LT w/1LT"
1.57E+15,Pennsylvania,United States,"Pennsylvania, United States",Wheel Arch,Rust,2017,Chevrolet Silverado,"1500 4WD Double Cab 143.5"" LT w/1LT"
1.58E+15,Pennsylvania,United States,"Pennsylvania, United States",Wheel Arch,Rust,2017,Chevrolet Silverado,"1500 4WD Double Cab 143.5"" LT w/1LT"
1.59E+15,Pennsylvania,United States,"Pennsylvania, United States",Wheel Arch,Rust,2017,Chevrolet Silverado,"1500 4WD Double Cab 143.5"" LT w/1LT"
1.6E+15,Pennsylvania,United States,"Pennsylvania, United States",Dent Repair Left Fender,Collision,2018,Chevrolet Silverado,"1500 2WD Double Cab 143.5"" LT w/1LT"
1.6E+15,Pennsylvania,United States,"Pennsylvania, United States",Windshield replacement,Crack,2018,Chevrolet Silverado,"1500 2WD Double Cab 143.5"" LT w/1LT"
1.61E+15,Pennsylvania,United States,"Pennsylvania, United States",Rocker Panel,Rust,2018,RAM,"1500 SLT 4X2 Quad Cab 6'4"" Box"
1.61E+15,Pennsylvania,United States,"Pennsylvania, United States",Wheel Arch,Rust,2018,RAM,"1500 SLT 4X2 Quad Cab 6'4"" Box"
1.62E+15,Pennsylvania,United States,"Pennsylvania, United States",Wheel Arch,Rust,2018,RAM,"1500 SLT 4X2 Quad Cab 6'4"" Box"
1.63E+15,Pennsylvania,United States,"Pennsylvania, United States",Wheel Arch,Rust,2018,RAM,"1500 SLT 4X2 Quad Cab 6'4"" Box"
1.64E+15,Pennsylvania,United States,"Pennsylvania, United States",Wheel Arch,Rust,2018,RAM,"1500 SLT 4X2 Quad Cab 6'4"" Box"
1.65E+15,Pennsylvania,United States,"Pennsylvania, United States",Wheel Arch,Rust,2018,RAM,"1500 SLT 4X2 Quad Cab 6'4"" Box"
1.66E+15,Rhode Island,United States,"Rhode Island, United States",Brake line replacement,Corrosion,2016,RAM,"1500 4WD Quad Cab 140.5"" SLT"
1.66E+15,Rhode Island,United States,"Rhode Island, United States",Fender replacement,Rust,2016,RAM,"1500 4WD Quad Cab 140.5"" SLT"
1.66E+15,Rhode Island,United States,"Rhode Island, United States",Rocker Panel,Rust,2016,RAM,"1500 4WD Quad Cab 140.5"" SLT"
1.66E+15,Rhode Island,United States,"Rhode Island, United States",Shocks,Rust,2016,RAM,"1500 4WD Quad Cab 140.5"" SLT"
1.66E+15,Rhode Island,United States,"Rhode Island, United States",Struts,Rust,2016,RAM,"1500 4WD Quad Cab 140.5"" SLT"
1.67E+15,Rhode Island,United States,"Rhode Island, United States",Struts,Rust,2016,RAM,"1500 4WD Quad Cab 140.5"" SLT"
1.68E+15,Rhode Island,United States,"Rhode Island, United States",Cab corner panel,Rust,2017,Chevrolet Silverado,"1500 4WD Double Cab 143.5"" LT w/1LT"
1.68E+15,Rhode Island,United States,"Rhode Island, United States",Fender replacement,Rust,2017,Chevrolet Silverado,"1500 4WD Double Cab 143.5"" LT w/1LT"
1.68E+15,Rhode Island,United States,"Rhode Island, United States",Fuel tank,Corrosion,2017,Chevrolet Silverado,"1500 4WD Double Cab 143.5"" LT w/1LT"
1.68E+15,Rhode Island,United States,"Rhode Island, United States",Wheel Arch,Rust,2017,Chevrolet Silverado,"1500 4WD Double Cab 143.5"" LT w/1LT"
1.69E+15,Rhode Island,United States,"Rhode Island, United States",Fender replacement,Rust,2017,Chevrolet Silverado,"1500 4WD Double Cab 143.5"" LT w/1LT"
1.69E+15,Rhode Island,United States,"Rhode Island, United States",Fuel tank,Hole,2017,Chevrolet Silverado,"1500 4WD Double Cab 143.5"" LT w/1LT"
1.7E+15,Rhode Island,United States,"Rhode Island, United States",Transmission,slips in and out of gear,2018,Chevrolet Silverado,"1500 2WD Double Cab 143.5"" LT w/1LT"
1.71E+15,Rhode Island,United States,"Rhode Island, United States",Wheel Arch,Rust,2018,RAM,"1500 SLT 4X2 Quad Cab 6'4"" Box"
1.72E+15,Rhode Island,United States,"Rhode Island, United States",Wheel Arch,Rust,2018,RAM,"1500 SLT 4X2 Quad Cab 6'4"" Box"
1.73E+15,Rhode Island,United States,"Rhode Island, United States",Windshield replacement,Crack,2019,Chevrolet Silverado,1500 LD 4WD Double Cab LT w/1LT
1.74E+15,Rhode Island,United States,"Rhode Island, United States",Windshield replacement,Crack,2019,RAM,"1500 Classic SLT 4X2 Crew Cab 6'4"" Box"
1.75E+15,South Carolina,United States,"South Carolina, United States",Transmission,slips in and out of gear,2016,RAM,"1500 4WD Quad Cab 140.5"" SLT"
1.75E+15,South Carolina,United States,"South Carolina, United States",Windshield replacement,Crack,2016,RAM,"1500 4WD Quad Cab 140.5"" SLT"
1.76E+15,South Carolina,United States,"South Carolina, United States",Transmission,slips in and out of gear,2016,RAM,"1500 4WD Quad Cab 140.5"" SLT"
1.77E+15,South Carolina,United States,"South Carolina, United States",Transmission,slips in and out of gear,2016,RAM,"1500 4WD Quad Cab 140.5"" SLT"
1.78E+15,South Carolina,United States,"South Carolina, United States",Transmission,slips in and out of gear,2016,RAM,"1500 4WD Quad Cab 140.5"" SLT"
1.79E+15,South Carolina,United States,"South Carolina, United States",Transmission,slips in and out of gear,2016,RAM,"1500 4WD Quad Cab 140.5"" SLT"
1.8E+15,South Carolina,United States,"South Carolina, United States",Transmission,slips in and out of gear,2016,RAM,"1500 4WD Quad Cab 140.5"" SLT"
1.81E+15,South Carolina,United States,"South Carolina, United States",Transmission,slips in and out of gear,2016,RAM,"1500 4WD Quad Cab 140.5"" SLT"
1.82E+15,South Carolina,United States,"South Carolina, United States",Transmission,slips in and out of gear,2016,RAM,"1500 4WD Quad Cab 140.5"" SLT"
1.84E+15,South Carolina,United States,"South Carolina, United States",Windshield replacement,Crack,2017,Chevrolet Silverado,"1500 4WD Double Cab 143.5"" LT w/1LT"
1.85E+15,South Carolina,United States,"South Carolina, United States",Dent Repair Rear,Collision,2018,Chevrolet Silverado,"1500 2WD Double Cab 143.5"" LT w/1LT"
1.85E+15,South Carolina,United States,"South Carolina, United States",Tire repair,Flat- reparable,2018,Chevrolet Silverado,"1500 2WD Double Cab 143.5"" LT w/1LT"
1.85E+15,South Carolina,United States,"South Carolina, United States",Transmission,slips in and out of gear,2018,Chevrolet Silverado,"1500 2WD Double Cab 143.5"" LT w/1LT"
1.86E+15,South Carolina,United States,"South Carolina, United States",Tire repair,Flat- reparable,2018,RAM,"1500 SLT 4X2 Quad Cab 6'4"" Box"
1.87E+15,South Dakota,United States,"South Dakota, United States",Tire replacement,Flat- hole not reparable,2018,Chevrolet Silverado,"1500 2WD Double Cab 143.5"" LT w/1LT"
1.87E+15,South Dakota,United States,"South Dakota, United States",Windshield replacement,Crack,2018,Chevrolet Silverado,"1500 2WD Double Cab 143.5"" LT w/1LT"
1.88E+15,South Dakota,United States,"South Dakota, United States",Dent Repair Rear,Collision,2018,RAM,"1500 SLT 4X2 Quad Cab 6'4"" Box"
1.88E+15,South Dakota,United States,"South Dakota, United States",Tire replacement,Flat- hole not reparable,2018,RAM,"1500 SLT 4X2 Quad Cab 6'4"" Box"
1.88E+15,South Dakota,United States,"South Dakota, United States",Windshield replacement,Crack,2018,RAM,"1500 SLT 4X2 Quad Cab 6'4"" Box"
1.89E+15,South Dakota,United States,"South Dakota, United States",Dent Repair Left Fender,Collision,2019,RAM,"1500 Classic SLT 4X2 Crew Cab 6'4"" Box"
1.89E+15,South Dakota,United States,"South Dakota, United States",Dent Repair Rear,Collision,2019,RAM,"1500 Classic SLT 4X2 Crew Cab 6'4"" Box"
1.89E+15,South Dakota,United States,"South Dakota, United States",Tire repair,Flat- reparable,2019,RAM,"1500 Classic SLT 4X2 Crew Cab 6'4"" Box"
1.89E+15,South Dakota,United States,"South Dakota, United States",Windshield replacement,Crack,2019,RAM,"1500 Classic SLT 4X2 Crew Cab 6'4"" Box"
1.9E+15,Tennessee,United States,"Tennessee, United States",Battery replacement,Dead battery,2016,RAM,"1500 4WD Quad Cab 140.5"" SLT"
1.9E+15,Tennessee,United States,"Tennessee, United States",Transmission,slips in and out of gear,2016,RAM,"1500 4WD Quad Cab 140.5"" SLT"
1.91E+15,Tennessee,United States,"Tennessee, United States",Battery replacement,Dead battery,2016,RAM,"1500 4WD Quad Cab 140.5"" SLT"
1.92E+15,Tennessee,United States,"Tennessee, United States",Battery replacement,Dead battery,2016,RAM,"1500 4WD Quad Cab 140.5"" SLT"
1.93E+15,Tennessee,United States,"Tennessee, United States",Battery replacement,Dead battery,2017,Chevrolet Silverado,"1500 4WD Double Cab 143.5"" LT w/1LT"
1.94E+15,Tennessee,United States,"Tennessee, United States",Battery replacement,Dead battery,2017,Chevrolet Silverado,"1500 4WD Double Cab 143.5"" LT w/1LT"
1.95E+15,Tennessee,United States,"Tennessee, United States",Battery replacement,Dead battery,2017,Chevrolet Silverado,"1500 4WD Double Cab 143.5"" LT w/1LT"
1.96E+15,Tennessee,United States,"Tennessee, United States",Dent Repair Rear,Collision,2018,Chevrolet Silverado,"1500 2WD Double Cab 143.5"" LT w/1LT"
1.98E+15,Tennessee,United States,"Tennessee, United States",Tire repair,Flat- reparable,2019,Chevrolet Silverado,1500 LD 4WD Double Cab LT w/1LT
1.98E+15,Tennessee,United States,"Tennessee, United States",Windshield replacement,Crack,2019,Chevrolet Silverado,1500 LD 4WD Double Cab LT w/1LT
1.99E+15,Texas,United States,"Texas, United States",Windshield replacement,Crack,2016,RAM,"1500 4WD Quad Cab 140.5"" SLT"
1.99E+15,Texas,United States,"Texas, United States",Windshield replacement,Crack,2016,RAM,"1500 4WD Quad Cab 140.5"" SLT"
2E+15,Texas,United States,"Texas, United States",Battery replacement,Dead battery,2016,RAM,"1500 4WD Quad Cab 140.5"" SLT"
2.01E+15,Texas,United States,"Texas, United States",Battery replacement,Dead battery,2017,Chevrolet Silverado,"1500 4WD Double Cab 143.5"" LT w/1LT"
2.01E+15,Texas,United States,"Texas, United States",Wheel Arch,Rust,2017,Chevrolet Silverado,"1500 4WD Double Cab 143.5"" LT w/1LT"
2.01E+15,Texas,United States,"Texas, United States",Windshield replacement,Crack,2017,Chevrolet Silverado,"1500 4WD Double Cab 143.5"" LT w/1LT"
2.02E+15,Texas,United States,"Texas, United States",Windshield replacement,Crack,2017,Chevrolet Silverado,"1500 4WD Double Cab 143.5"" LT w/1LT"
2.03E+15,Texas,United States,"Texas, United States",Tire repair,Flat- reparable,2018,Chevrolet Silverado,"1500 2WD Double Cab 143.5"" LT w/1LT"
2.04E+15,Texas,United States,"Texas, United States",Windshield replacement,Crack,2018,RAM,"1500 SLT 4X2 Quad Cab 6'4"" Box"
2.05E+15,Texas,United States,"Texas, United States",Dent Repair Left Fender,Collision,2019,Chevrolet Silverado,1500 LD 4WD Double Cab LT w/1LT
2.06E+15,Texas,United States,"Texas, United States",Dent Repair Rear,Collision,2019,RAM,"1500 Classic SLT 4X2 Crew Cab 6'4"" Box"
2.08E+15,Utah,United States,"Utah, United States",Windshield replacement,Crack,2016,RAM,"1500 4WD Quad Cab 140.5"" SLT"
2.09E+15,Utah,United States,"Utah, United States",Windshield replacement,Crack,2017,Chevrolet Silverado,"1500 4WD Double Cab 143.5"" LT w/1LT"
2.1E+15,Utah,United States,"Utah, United States",Dent Repair Left Fender,Collision,2018,Chevrolet Silverado,"1500 2WD Double Cab 143.5"" LT w/1LT"
2.1E+15,Utah,United States,"Utah, United States",Windshield replacement,Crack,2018,Chevrolet Silverado,"1500 2WD Double Cab 143.5"" LT w/1LT"
2.11E+15,Utah,United States,"Utah, United States",Windshield replacement,Crack,2018,RAM,"1500 SLT 4X2 Quad Cab 6'4"" Box"
2.12E+15,Utah,United States,"Utah, United States",Windshield replacement,Crack,2019,Chevrolet Silverado,1500 LD 4WD Double Cab LT w/1LT
2.13E+15,Utah,United States,"Utah, United States",Dent Repair Left Fender,Collision,2019,RAM,"1500 Classic SLT 4X2 Crew Cab 6'4"" Box"
2.13E+15,Utah,United States,"Utah, United States",Tire repair,Flat- reparable,2019,RAM,"1500 Classic SLT 4X2 Crew Cab 6'4"" Box"
2.13E+15,Utah,United States,"Utah, United States",Tire replacement,Flat- hole not reparable,2019,RAM,"1500 Classic SLT 4X2 Crew Cab 6'4"" Box"
2.13E+15,Utah,United States,"Utah, United States",Windshield replacement,Crack,2019,RAM,"1500 Classic SLT 4X2 Crew Cab 6'4"" Box"
2.14E+15,Virginia,United States,"Virginia, United States",Brake line replacement,Corrosion,2016,RAM,"1500 4WD Quad Cab 140.5"" SLT"
2.14E+15,Virginia,United States,"Virginia, United States",Cab corner panel,Rust,2016,RAM,"1500 4WD Quad Cab 140.5"" SLT"
2.14E+15,Virginia,United States,"Virginia, United States",Fuel tank,Hole,2016,RAM,"1500 4WD Quad Cab 140.5"" SLT"
2.14E+15,Virginia,United States,"Virginia, United States",Shocks,Rust,2016,RAM,"1500 4WD Quad Cab 140.5"" SLT"
2.14E+15,Virginia,United States,"Virginia, United States",Tire replacement,Flat- hole not reparable,2016,RAM,"1500 4WD Quad Cab 140.5"" SLT"
2.15E+15,Virginia,United States,"Virginia, United States",Brake line replacement,Corrosion,2016,RAM,"1500 4WD Quad Cab 140.5"" SLT"
2.15E+15,Virginia,United States,"Virginia, United States",Shocks,Rust,2016,RAM,"1500 4WD Quad Cab 140.5"" SLT"
2.17E+15,Virginia,United States,"Virginia, United States",Shocks,Rust,2016,RAM,"1500 4WD Quad Cab 140.5"" SLT"
2.18E+15,Virginia,United States,"Virginia, United States",Shocks,Rust,2016,RAM,"1500 4WD Quad Cab 140.5"" SLT"
2.19E+15,Virginia,United States,"Virginia, United States",Shocks,Rust,2016,RAM,"1500 4WD Quad Cab 140.5"" SLT"
2.2E+15,Virginia,United States,"Virginia, United States",Shocks,Rust,2016,RAM,"1500 4WD Quad Cab 140.5"" SLT"
2.21E+15,Virginia,United States,"Virginia, United States",Shocks,Rust,2016,RAM,"1500 4WD Quad Cab 140.5"" SLT"
2.22E+15,Virginia,United States,"Virginia, United States",Struts,Rust,2016,RAM,"1500 4WD Quad Cab 140.5"" SLT"
2.24E+15,Virginia,United States,"Virginia, United States",Struts,Rust,2016,RAM,"1500 4WD Quad Cab 140.5"" SLT"
2.25E+15,Virginia,United States,"Virginia, United States",Struts,Rust,2016,RAM,"1500 4WD Quad Cab 140.5"" SLT"
2.26E+15,Virginia,United States,"Virginia, United States",Struts,Rust,2016,RAM,"1500 4WD Quad Cab 140.5"" SLT"
2.27E+15,Virginia,United States,"Virginia, United States",Battery replacement,Dead battery,2017,Chevrolet Silverado,"1500 4WD Double Cab 143.5"" LT w/1LT"
2.27E+15,Virginia,United States,"Virginia, United States",Fender replacement,Rust,2017,Chevrolet Silverado,"1500 4WD Double Cab 143.5"" LT w/1LT"
2.27E+15,Virginia,United States,"Virginia, United States",Fuel tank,Corrosion,2017,Chevrolet Silverado,"1500 4WD Double Cab 143.5"" LT w/1LT"
2.27E+15,Virginia,United States,"Virginia, United States",Rocker Panel,Rust,2017,Chevrolet Silverado,"1500 4WD Double Cab 143.5"" LT w/1LT"
2.27E+15,Virginia,United States,"Virginia, United States",Wheel Arch,Rust,2017,Chevrolet Silverado,"1500 4WD Double Cab 143.5"" LT w/1LT"
2.28E+15,Virginia,United States,"Virginia, United States",Rocker Panel,Rust,2017,Chevrolet Silverado,"1500 4WD Double Cab 143.5"" LT w/1LT"
2.29E+15,Virginia,United States,"Virginia, United States",Wheel Arch,Rust,2018,RAM,"1500 SLT 4X2 Quad Cab 6'4"" Box"
2.29E+15,Virginia,United States,"Virginia, United States",Windshield replacement,Crack,2018,Chevrolet Silverado,"1500 2WD Double Cab 143.5"" LT w/1LT"
2.31E+15,Virginia,United States,"Virginia, United States",Tire repair,Flat- reparable,2019,Chevrolet Silverado,1500 LD 4WD Double Cab LT w/1LT
2.31E+15,Virginia,United States,"Virginia, United States",Tire replacement,Flat- hole not reparable,2019,Chevrolet Silverado,1500 LD 4WD Double Cab LT w/1LT
2.32E+15,Vermont,United States,"Vermont, United States",Battery replacement,Dead battery,2016,RAM,"1500 4WD Quad Cab 140.5"" SLT"
2.32E+15,Vermont,United States,"Vermont, United States",Brake line replacement,Corrosion,2016,RAM,"1500 4WD Quad Cab 140.5"" SLT"
2.32E+15,Vermont,United States,"Vermont, United States",Fender replacement,Rust,2016,RAM,"1500 4WD Quad Cab 140.5"" SLT"
2.32E+15,Vermont,United States,"Vermont, United States",Rocker Panel,Rust,2016,RAM,"1500 4WD Quad Cab 140.5"" SLT"
2.32E+15,Vermont,United States,"Vermont, United States",Shocks,Rust,2016,RAM,"1500 4WD Quad Cab 140.5"" SLT"
2.32E+15,Vermont,United States,"Vermont, United States",Struts,Rust,2016,RAM,"1500 4WD Quad Cab 140.5"" SLT"
2.32E+15,Vermont,United States,"Vermont, United States",Struts,Rust,2016,RAM,"1500 4WD Quad Cab 140.5"" SLT"
2.33E+15,Vermont,United States,"Vermont, United States",Shocks,Rust,2016,RAM,"1500 4WD Quad Cab 140.5"" SLT"
2.33E+15,Vermont,United States,"Vermont, United States",Struts,Rust,2016,RAM,"1500 4WD Quad Cab 140.5"" SLT"
2.34E+15,Vermont,United States,"Vermont, United States",Shocks,Rust,2016,RAM,"1500 4WD Quad Cab 140.5"" SLT"
2.34E+15,Vermont,United States,"Vermont, United States",Struts,Rust,2016,RAM,"1500 4WD Quad Cab 140.5"" SLT"
2.35E+15,Vermont,United States,"Vermont, United States",Shocks,Rust,2016,RAM,"1500 4WD Quad Cab 140.5"" SLT"
2.35E+15,Vermont,United States,"Vermont, United States",Struts,Rust,2016,RAM,"1500 4WD Quad Cab 140.5"" SLT"
2.37E+15,Vermont,United States,"Vermont, United States",Shocks,Rust,2016,RAM,"1500 4WD Quad Cab 140.5"" SLT"
2.37E+15,Vermont,United States,"Vermont, United States",Struts,Rust,2016,RAM,"1500 4WD Quad Cab 140.5"" SLT"
2.38E+15,Vermont,United States,"Vermont, United States",Cab corner panel,Rust,2017,Chevrolet Silverado,"1500 4WD Double Cab 143.5"" LT w/1LT"
2.38E+15,Vermont,United States,"Vermont, United States",Fender replacement,Rust,2017,Chevrolet Silverado,"1500 4WD Double Cab 143.5"" LT w/1LT"
2.38E+15,Vermont,United States,"Vermont, United States",Fuel tank,Corrosion,2017,Chevrolet Silverado,"1500 4WD Double Cab 143.5"" LT w/1LT"
2.39E+15,Vermont,United States,"Vermont, United States",Fuel tank,Hole,2017,Chevrolet Silverado,"1500 4WD Double Cab 143.5"" LT w/1LT"
2.4E+15,Vermont,United States,"Vermont, United States",Tire repair,Flat- reparable,2018,Chevrolet Silverado,"1500 2WD Double Cab 143.5"" LT w/1LT"
2.41E+15,Washington,United States,"Washington, United States",Battery replacement,Dead battery,2016,RAM,"1500 4WD Quad Cab 140.5"" SLT"
2.41E+15,Vermont,United States,"Vermont, United States",Dent Repair Rear,Collision,2018,RAM,"1500 SLT 4X2 Quad Cab 6'4"" Box"
2.41E+15,Vermont,United States,"Vermont, United States",Wheel Arch,Rust,2018,RAM,"1500 SLT 4X2 Quad Cab 6'4"" Box"
2.43E+15,Washington,United States,"Washington, United States",Tire replacement,Flat- hole not reparable,2017,Chevrolet Silverado,"1500 4WD Double Cab 143.5"" LT w/1LT"
2.44E+15,Washington,United States,"Washington, United States",Dent Repair Left Fender,Collision,2019,Chevrolet Silverado,1500 LD 4WD Double Cab LT w/1LT
2.44E+15,Washington,United States,"Washington, United States",Tire repair,Flat- reparable,2019,Chevrolet Silverado,1500 LD 4WD Double Cab LT w/1LT
2.45E+15,Washington,United States,"Washington, United States",Tire repair,Flat- reparable,2019,RAM,"1500 Classic SLT 4X2 Crew Cab 6'4"" Box"
2.45E+15,Washington,United States,"Washington, United States",Windshield replacement,Crack,2019,RAM,"1500 Classic SLT 4X2 Crew Cab 6'4"" Box"
2.46E+15,Wisconsin,United States,"Wisconsin, United States",Battery replacement,Dead battery,2016,RAM,"1500 4WD Quad Cab 140.5"" SLT"
2.46E+15,Wisconsin,United States,"Wisconsin, United States",Cab corner panel,Rust,2016,RAM,"1500 4WD Quad Cab 140.5"" SLT"
2.46E+15,Wisconsin,United States,"Wisconsin, United States",Fuel tank,Hole,2016,RAM,"1500 4WD Quad Cab 140.5"" SLT"
2.46E+15,Wisconsin,United States,"Wisconsin, United States",Shocks,Rust,2016,RAM,"1500 4WD Quad Cab 140.5"" SLT"
2.46E+15,Wisconsin,United States,"Wisconsin, United States",Struts,Rust,2016,RAM,"1500 4WD Quad Cab 140.5"" SLT"
2.46E+15,Wisconsin,United States,"Wisconsin, United States",Tire repair,Flat- reparable,2016,RAM,"1500 4WD Quad Cab 140.5"" SLT"
2.48E+15,Wisconsin,United States,"Wisconsin, United States",Shocks,Rust,2016,RAM,"1500 4WD Quad Cab 140.5"" SLT"
2.48E+15,Wisconsin,United States,"Wisconsin, United States",Struts,Rust,2016,RAM,"1500 4WD Quad Cab 140.5"" SLT"
2.49E+15,Wisconsin,United States,"Wisconsin, United States",Shocks,Rust,2016,RAM,"1500 4WD Quad Cab 140.5"" SLT"
2.49E+15,Wisconsin,United States,"Wisconsin, United States",Struts,Rust,2016,RAM,"1500 4WD Quad Cab 140.5"" SLT"
2.5E+15,Wisconsin,United States,"Wisconsin, United States",Shocks,Rust,2016,RAM,"1500 4WD Quad Cab 140.5"" SLT"
2.5E+15,Wisconsin,United States,"Wisconsin, United States",Struts,Rust,2016,RAM,"1500 4WD Quad Cab 140.5"" SLT"
2.51E+15,Wisconsin,United States,"Wisconsin, United States",Shocks,Rust,2016,RAM,"1500 4WD Quad Cab 140.5"" SLT"
2.51E+15,Wisconsin,United States,"Wisconsin, United States",Shocks,Rust,2016,RAM,"1500 4WD Quad Cab 140.5"" SLT"
2.51E+15,Wisconsin,United States,"Wisconsin, United States",Struts,Rust,2016,RAM,"1500 4WD Quad Cab 140.5"" SLT"
2.52E+15,Wisconsin,United States,"Wisconsin, United States",Battery replacement,Dead battery,2017,Chevrolet Silverado,"1500 4WD Double Cab 143.5"" LT w/1LT"
2.52E+15,Wisconsin,United States,"Wisconsin, United States",Brake line replacement,Corrosion,2017,Chevrolet Silverado,"1500 4WD Double Cab 143.5"" LT w/1LT"
2.52E+15,Wisconsin,United States,"Wisconsin, United States",Fender replacement,Rust,2017,Chevrolet Silverado,"1500 4WD Double Cab 143.5"" LT w/1LT"
2.52E+15,Wisconsin,United States,"Wisconsin, United States",Fuel tank,Corrosion,2017,Chevrolet Silverado,"1500 4WD Double Cab 143.5"" LT w/1LT"
2.52E+15,Wisconsin,United States,"Wisconsin, United States",Rocker Panel,Rust,2017,Chevrolet Silverado,"1500 4WD Double Cab 143.5"" LT w/1LT"
2.52E+15,Wisconsin,United States,"Wisconsin, United States",Wheel Arch,Rust,2017,Chevrolet Silverado,"1500 4WD Double Cab 143.5"" LT w/1LT"
2.54E+15,Wisconsin,United States,"Wisconsin, United States",Dent Repair Rear,Collision,2018,Chevrolet Silverado,"1500 2WD Double Cab 143.5"" LT w/1LT"
2.54E+15,Wisconsin,United States,"Wisconsin, United States",Tire repair,Flat- reparable,2018,Chevrolet Silverado,"1500 2WD Double Cab 143.5"" LT w/1LT"
2.55E+15,Wisconsin,United States,"Wisconsin, United States",Wheel Arch,Rust,2018,RAM,"1500 SLT 4X2 Quad Cab 6'4"" Box"
2.56E+15,Wisconsin,United States,"Wisconsin, United States",Windshield replacement,Crack,2019,Chevrolet Silverado,1500 LD 4WD Double Cab LT w/1LT
2.57E+15,West Virginia,United States,"West Virginia, United States",Brake line replacement,Corrosion,2016,RAM,"1500 4WD Quad Cab 140.5"" SLT"
2.57E+15,West Virginia,United States,"West Virginia, United States",Fender replacement,Rust,2016,RAM,"1500 4WD Quad Cab 140.5"" SLT"
2.57E+15,West Virginia,United States,"West Virginia, United States",Shocks,Rust,2016,RAM,"1500 4WD Quad Cab 140.5"" SLT"
2.57E+15,West Virginia,United States,"West Virginia, United States",Windshield replacement,Crack,2016,RAM,"1500 4WD Quad Cab 140.5"" SLT"
